"Código Plan",Plan,Cohorte,Sede,RUN,DV,Nombres,"Apellido Paterno","Apellido Materno","Número de alumno","Periodo Asignatura","Código Asignatura",Asignatura,Convocatoria,Calificación,Nota
HP2,"Magia PLAN 2005",2007-01,Hogwarts,15502272,1,"DIEGO ALONSO",CARREÑO,CABRERA,1041,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2007-01,Hogwarts,18675801,0,"CAMILO MARTIN",DIAZ,PINTO,719,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2007-01,Hogwarts,6633900,8,"ALONSO IVÁN",GALLEGUILLOS,RIFFO,793,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2007-01,Hogwarts,16804642,7,"MARCELO ANDREE",GODOY,OJEDA,1079,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2007-01,Hogwarts,11123727,1,"MAURICIO ANDRES",GONZALEZ,GEISER,1089,2007-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2007-01,Hogwarts,17199086,3,"MARIA FABIOLA",GUERRERO,DONOSO,712,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2007-01,Hogwarts,13208675,K,"MONICA ANDREA",LLANTEN,MORAGA,1044,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2007-01,Hogwarts,7793300,9,"LILY MARLEN",MARIN,MUÑOZ,1066,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2007-01,Hogwarts,15344634,7,"JULIO ENRIQUE",BACUTA,CONDORI,468,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2007-01,Hogwarts,7887603,8,"PAULO ENRIQUE",DALANNAIS,"DE LA JARA",668,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2007-01,Hogwarts,6633900,8,"ALONSO IVÁN",GALLEGUILLOS,RIFFO,1599,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2007-01,Hogwarts,23808228,7,"SEBASTIAN ANDRES",HERNANDEZ,DIAZ,596,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2007-01,Hogwarts,19199574,9,"SALVADOR EDUARDO",NAVARRO,HEREDIA,670,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2007-01,Hogwarts,12085503,K,"ROSARIO CONSTANZA",ORTEGA,TORO,667,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2007-01,Hogwarts,19585506,3,"CAROLINA LAURA DEL CARMEN",SOLÍS,MANSILLA,1589,2007-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2007-02,Hogwarts,25489248,6,"JUAN CARLOS",CHAVEZ,PILQUIL,1095,2007-02,GH13450,"TEORIA MAGICA I",DIC,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2008-01,Beauxbaton,23212093,8,"DIEGO JAVIER",CARRIZO,RIOS,77,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2008-01,Beauxbaton,20806823,0,"GONZALO ALEXIS",POOL,ILLANES,76,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2008-01,Beauxbaton,14290764,2,"ROLANDO ANDRES",ROJAS,BAHAMONDES,71,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2008-01,Beauxbaton,24851719,2,"FRANCESCA ANDREA",VERA,HURTADO,448,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH2,"Magia Uagadou PLAN 2005 (DIURNO)",2008-01,Uagadou,12117146,7,"MARCELO JAVIER",BRIONES,TOLEDO,135,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH2,"Magia Uagadou PLAN 2005 (DIURNO)",2008-01,Uagadou,17128305,8,"PEDRO JOSE",VELASQUEZ,MIRANDA,134,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,12267003,7,"LUIS ALFREDO",AHUMADA,GARCÍA,1404,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,15284186,4,"ESTEBAN ELOY",ARÉVALO,GÓMEZ,1423,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,18945662,4,"MAURICIO JAVIER",BLANC,MORALES,1414,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,25070571,6,FRANCISCA,CASTRO,OLAVARRÍA,1411,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,6632118,7,"CATALINA CONSTANZA",DÍAZ,BRAVO,1405,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,4537496,5,"PABLO HERNÁN",FIGUEROA,GUTIÉRREZ,1446,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,21749126,K,"EDUARDO HERNÁN",FISCHER,VILLOUTA,1570,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,23163301,K,"MIGUEL ANGEL",GONZALEZ,MONTECINOS,1406,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,20155955,7,"JORGE EDUARDO",LEIVA,CASANOVA,1472,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,7342758,4,"RACHEL PAULA",MONTENEGRO,BARRIOS,1293,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,11215936,8,"LESLEY ALEJANDRA",SEMMLER,COFRE,1281,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,7615432,6,"IVAN ENRIQUE",SILVA,GONZALEZ,1531,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,23264120,5,"PEDRO JOSÉ",TRONCOSO,BUSTOS,1416,2008-01,GH13450,"TEORIA MAGICA I",AGO,SD,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,4581613,0,"MARIA JOSE",ZAMBRANO,APARICIO,1574,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-01,Hogwarts,24826201,9,"MARIA ELIANA",ZUÑIGA,FERNANDEZ,1144,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-01,Hogwarts,15854217,2,"MARTA ANDREA",ALIAGA,MOLINA,823,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-01,Hogwarts,20905999,0,"MAVET EILEEN",CARVAJAL,BRAVO,859,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-01,Hogwarts,9967114,6,"CRISTIAN MANUEL",GONZALEZ,MEDINA,766,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-01,Hogwarts,20006120,0,"ALEXIS SEBASTIAN",LLANCAO,URIBE,777,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-01,Hogwarts,7342758,4,"RACHEL PAULA",MONTENEGRO,BARRIOS,2144,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-01,Hogwarts,22471364,1,"JEAN PIERRE",VARGAS,MORENO,850,2008-01,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-01,Hogwarts,9770981,2,"GONZALO EDUARDO",VEAS,CASTILLO,786,2008-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2008-02,Beauxbaton,19860495,6,"DANIELA ANDREA",BERNALES,PIZARRO,79,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2008-02,Beauxbaton,21435997,8,"PATRICIA ISABEL",DIAZ,RIOS,80,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2008-02,Beauxbaton,14404691,2,"BENJAMIN IGNACIO",FREIRE,VALENZUELA,495,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
GH2,"Magia Uagadou PLAN 2005 (DIURNO)",2008-02,Uagadou,7275956,K,"YELIZA ANDREA",ALVAREZ,CRUZ,136,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
GH2,"Magia Uagadou PLAN 2005 (DIURNO)",2008-02,Uagadou,15202480,0,"MARCELA ANDREA",BRICEÑO,ALFARO,137,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,4331610,0,"YASNA CECILIA",BLANCO,INOSTROZA,1575,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,25126881,2,"FELIPE JESUS",BURGOS,VERGARA,1605,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,21600029,5,"FELIPE LUIS",CHICIOADA,CONTRERAS,1588,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,12514364,5,"CONSTANZA ROCIO",CLIMENT,"DEL RIO",1585,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,25849990,0,"HERNAN EDUARDO",DUBO,MARTINEZ,1608,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,15332054,6,"CATALINA ANDREA",GARCÍA,SÁNCHEZ,1597,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,13897016,2,"SOLANGE ANDREA",GERALDO,MUÑOZ,1577,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,6471316,8,"PATRICIA ROSALBA",GONZALEZ,CORNEJO,1579,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,14890432,1,"FABRIZIO MARCO",LOBOS,FRONCINI,1562,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,11237177,9,"CAROLINA JAVIERA",MAULEN,FONSECA,1594,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,5546235,2,"SERGIO SEBASTIAN",MOLINA,RAMIREZ,1598,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,14254682,7,"PAULA CAROLA",NÚÑEZ,CORREA,1564,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,14438839,7,"PRIMITIVO PATRICIO",SANTIS,CAMUS,1615,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,8316089,7,"MARIA CRISTINA",UGARTE,CORTES,1580,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,8385067,5,"LUCY ALEJANDRA",URZUA,GATICA,2265,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,20602160,8,"ROCIO MONSERRAT",VELOSO,CORDOVEZ,1603,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,17265313,0,"GABRIEL ALEJANDRO",VILLEGAS,FIGUEROA,2251,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,8897644,1,"NICOLE VALESKA",ZAMORANO,ROJAS,1576,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2008-02,Hogwarts,5760113,8,"SEBASTIAN ANDRES",ZUÑIGA,CAMPILLAY,1606,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2008-02,Hogwarts,8156763,3,"GABRIEL ALEJANDRO",MUÑOZ,IBARRA,812,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-02,Hogwarts,13537595,3,"DANIELA VALENTINA",AHUMADA,REYES,1025,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-02,Hogwarts,15838191,5,"SANDRA MARCELA",ARIAS,ADRIAN,1014,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-02,Hogwarts,17624699,0,"ELISEO JOHANSEN",CISTERNA,ASTORGA,983,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-02,Hogwarts,19898609,6,"FABIAN ANDRES",COLIL,HERNANDEZ,1301,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-01,Hogwarts,21749126,K,"EDUARDO HERNÁN",FISCHER,VILLOUTA,1609,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-02,Hogwarts,10433436,4,"JAVIER IVÁN",LERMANDA,REYES,1013,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2008-02,Hogwarts,8385067,5,"LUCY ALEJANDRA",URZUA,GATICA,1037,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2009-01,Beauxbaton,18465129,K,"MARCOS ESTEBAN",AGUAYO,FERNANDEZ,119,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2009-01,Beauxbaton,16905971,3,"MICHEL DANILO",GONZALEZ,SOTO,104,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2009-01,Beauxbaton,5051308,6,"DANIELA DEL PILAR",GUZMÁN,RODRÍGUEZ,107,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2009-01,Beauxbaton,8311006,9,"ROBERTO KRISTIAN",NUÑEZ,CASTRO,120,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2009-01,Beauxbaton,20446762,0,"MANUEL CRISTHIAN",PELAYO,CATALDO,88,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH3,"Magia Uagadou PLAN 2005 (NOCTURNA)",2009-01,Beauxbaton,17065192,9,"BERNARDO LUIS",PONCE,MOSCOSO,89,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2009-01,Beauxbaton,7478762,6,"JAVIERA FERNANDA",OYARZUN,CRUZ,615,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
GH2,"Magia Uagadou PLAN 2005 (DIURNO)",2009-01,Uagadou,8995261,9,"MARIA BELEN",MEDEL,SIEDE,162,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,25709360,1,"VALENTINA EUGENIA",AGUILA,MARIN,1945,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,8768504,9,"GUISELA PAULINA",AGUILERA,GALLARDO,1926,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,16612171,6,"ARMANDO MARCELO",ANGULO,HUMERES,1885,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,16626448,1,"JAIME CHRISTIAN",CARREÑO,MENDEZ,1627,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,9773287,K,"DIEGO ANTONIO SALVADOR",GARATE,RAMIREZ,1621,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,8483996,5,"INGRID YAEL",ORTEGA,ORTEGA,1632,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,22258974,2,"DIEGO HERNAN",POZO,SILVA,1624,2008-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,24330232,K,"NATALINA PAOLA",ROSAS,BONDI,1942,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,8768504,9,"GUISELA PAULINA",AGUILERA,GALLARDO,1601,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,4215997,3,"JOHANNA KARINA",ALBORNOZ,URIBE,1279,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,24133339,K,"ALEXIS ANTONIO",ALCAINO,DIAZ,1288,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,13407118,1,"MAURICIO ANTONIO",BRAVO,PINO,1097,2009-01,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,16626448,1,"JAIME CHRISTIAN",CARREÑO,MENDEZ,1567,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,15894943,6,"XIMENA ANDREA",ESCOBAR,ORELLANA,1287,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,7859778,0,"ESTEBAN IGNACIO",PACHECO,CISNEROS,1194,2009-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2009-02,Hogwarts,5587737,1,"SERGIO ESTEBAN",OLIVARES,AHUMADA,1965,2009-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2009-02,Hogwarts,11543757,7,"HERNAN ESTEBAN",PEÑA,PUEBLA,1338,2009-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,10892320,4,"GUSTAVO ANDRES",CELIS,SALDAÑA,2236,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,21827276,3,"CHRISTOPHER ANDRES",GILLIBRAND,VALDIVIESO,2468,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,17437727,0,"ALKWIN ALKMUND BILLIE",GOECKE,LLEWELLING,2240,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,21560868,4,"DANNY ALEJANDRO",MARILICAN,GARRAMUÑO,2232,2010-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,12742378,8,"DIEGO EMILIO",MORALES,TRONCOSO,2231,2010-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,9270499,4,"RICARDO SEBASTIAN",MORENO,ARCUCH,2249,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,14589912,4,"BEGOÑA ISABEL",OLAVARRIA,JOFRE,2252,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,4218286,3,"YASMIN MACARENA",ORTIZ,CASTILLO,2213,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,4753150,K,"INGRID MARJORIE",SANPEZE,ALVARADO,2217,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2010-01,Hogwarts,17344043,5,"JAVIERA FRANCISCA",SOLIS,ESPINDOLA,2233,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,10892320,4,"GUSTAVO ANDRES",CELIS,SALDAÑA,2088,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,21827276,3,"CHRISTOPHER ANDRES",GILLIBRAND,VALDIVIESO,1563,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,11675453,9,"ESTEBAN REINALDO",LEYTON,PUEBLA,1459,2010-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,4967074,4,"SEBASTIAN ANTONIO",ROUANET,REINOSO,1526,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,24264401,7,"JOSE PATRICIO",SEGOVIA,OJEDA,1502,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,17344043,5,"JAVIERA FRANCISCA",SOLIS,ESPINDOLA,1873,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,16403878,9,"JORGE PATRICIO",VILLAGRAN,PEREZ,1553,2010-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2010-02,Hogwarts,16310597,6,"KAMILA ALEJANDRA",ROBLES,MONCADA,2267,2010-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-02,Hogwarts,21036218,3,"CRISTIAN BENJAMIN",CARTAGENA,CIFUENTES,1631,2010-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-02,Hogwarts,14796302,3,"SEBÁSTIAN ALEJANDRO",GUZMÁN,MADRID,1637,2010-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-02,Hogwarts,16310597,6,"KAMILA ALEJANDRA",ROBLES,MONCADA,1902,2010-02,GH13450,"TEORIA MAGICA I",DIC,CV,
PH2,"Magia Castelobruxo PLAN 2005 (NOCTURNA)",2011-01,Beauxbaton,16346082,K,"HERNAN JOSE MANUEL",HIDALGO,SANTIAGOS,217,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2011-01,Hogwarts,19782187,3,"RICARDO MATIAS",AZOCAR,APABLAZA,2497,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2011-01,Hogwarts,12381094,0,"ANDREA ANAI",FAUNDES,HERMANSEN,2285,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2011-01,Hogwarts,18790572,9,"MARIA JESUS",FERNANDEZ,ZAPATA,2282,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2011-01,Hogwarts,9352051,3,"SAMANTHA STEPHANIA",IRIARTE,REYES,2493,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2011-01,Hogwarts,20875266,0,"NICOLE PATRICIA",PEREZ,ELGUETA,2476,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2011-01,Hogwarts,12237428,0,"LUIS ANDRES",URRA,POLANCO,2470,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2011-01,Hogwarts,11177453,6,"JOSE IGNACIO",VERGARA,DIAZ,2284,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2011-01,Hogwarts,13900193,9,"MARCEAUX FRANCOIS",JAUFFRET,NORAMBUENA,1871,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2011-01,Hogwarts,12667863,1,"JOSÉ MIGUEL",RODRÍGUEZ,LETELIER,1804,2011-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2011-02,Hogwarts,6212679,3,"JOSE CRISTOBAL",LIZANA,FERNANDEZ,2507,2011-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2011-02,Hogwarts,6212679,3,"JOSE CRISTOBAL",LIZANA,FERNANDEZ,2175,2011-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2011-02,Hogwarts,15225941,6,"MIGUEL ANGEL",TOLEDO,ARAYA,1911,2011-02,GH13450,"TEORIA MAGICA I",DIC,CV,
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2012-01,Beauxbaton,17892151,9,"MELISSA ANDREA",CASTRO,DÍAZ,832,2012-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2012-01,Hogwarts,4992478,8,"GÉNESIS FERNANDA",MORAGA,DURÁN,2821,2012-01,GH13450,"TEORIA MAGICA I",JUL,CV,
HP2,"Magia PLAN 2005",2012-02,Hogwarts,25258978,2,"LIDIA ELENA",UBILLA,GARCIA,2808,2012-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2013-01,Hogwarts,4612099,7,"CAMILA FRANCISCA",GONZALEZ,NUÑEZ,2972,2013-02,GH13450,"TEORIA MAGICA I",DIC,CV,
HP2,"Magia PLAN 2005",2013-01,Hogwarts,18905971,3,"FRANCISCA DE LOS ANGELES",SALAZAR,RUBILAR,2965,2013-01,GH13450,"TEORIA MAGICA I",JUL,CV,
